,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8
8110,6.0,5.0,5.0,3.0,6.0,6.0,5.0,7.0
8111,7.0,8.0,8.0,5.0,6.0,6.0,6.0,6.0
8112,5.0,6.0,6.0,6.0,6.0,5.0,5.0,4.0
8113,5.0,6.0,5.0,7.0,4.0,7.0,7.0,7.0
8114,5.0,6.0,5.0,5.0,5.0,6.0,5.0,5.0
8115,6.0,5.0,5.0,4.0,6.0,4.0,5.0,6.0
8116,6.0,5.0,6.0,6.0,5.0,6.0,7.0,5.0
8117,7.0,6.0,6.0,6.0,5.0,7.0,6.0,6.0
8118,5.0,6.0,7.0,5.0,6.0,6.0,6.0,6.0
8119,7.0,6.0,7.0,5.0,6.0,7.0,7.0,7.0
8120,7.0,6.0,7.0,5.0,6.0,5.0,8.0,5.0
8121,6.0,5.0,6.0,6.0,6.0,5.0,6.0,7.0
8122,4.0,5.0,4.0,5.0,6.0,4.0,5.0,6.0
8123,4.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0
8124,7.0,6.0,5.0,5.0,6.0,7.0,6.0,5.0
8125,4.0,3.0,4.0,6.0,5.0,5.0,6.0,6.0
8126,6.0,6.0,5.0,8.0,4.0,7.0,7.0,6.0
8127,6.0,5.0,4.0,5.0,6.0,6.0,6.0,7.0
8128,6.0,6.0,6.0,8.0,6.0,5.0,5.0,6.0
8129,6.0,6.0,7.0,3.0,7.0,6.0,6.0,7.0
8130,3.0,4.0,5.0,4.0,7.0,7.0,4.0,5.0
8131,7.0,6.0,6.0,3.0,7.0,4.0,4.0,5.0
8132,6.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0
8133,8.0,7.0,7.0,6.0,4.0,7.0,7.0,5.0
8134,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0
8135,4.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0
8136,5.0,5.0,4.0,4.0,7.0,4.0,3.0,4.0
8137,4.0,4.0,6.0,7.0,4.0,4.0,5.0,4.0
8138,5.0,4.0,3.0,5.0,5.0,4.0,5.0,4.0
8139,6.0,6.0,7.0,5.0,6.0,5.0,7.0,6.0
8140,5.0,6.0,5.0,4.0,7.0,4.0,5.0,5.0
8141,6.0,5.0,5.0,5.0,6.0,6.0,5.0,4.0
8142,5.0,4.0,5.0,6.0,6.0,5.0,2.0,6.0
8143,5.0,5.0,5.0,8.0,4.0,8.0,6.0,6.0
8144,5.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0
8145,4.0,5.0,4.0,6.0,5.0,5.0,6.0,5.0
8146,6.0,5.0,5.0,6.0,5.0,5.0,7.0,6.0
8147,7.0,6.0,7.0,8.0,3.0,8.0,7.0,7.0
8148,5.0,4.0,5.0,5.0,6.0,5.0,4.0,4.0
8149,6.0,5.0,6.0,8.0,4.0,5.0,6.0,5.0
8150,6.0,4.0,5.0,6.0,4.0,6.0,5.0,7.0
8151,4.0,4.0,4.0,8.0,2.0,6.0,7.0,8.0
8152,6.0,6.0,6.0,6.0,5.0,4.0,7.0,7.0
8153,5.0,4.0,3.0,7.0,5.0,4.0,5.0,5.0
8154,5.0,6.0,5.0,6.0,5.0,4.0,5.0,7.0
8155,6.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0
8156,5.0,6.0,5.0,5.0,6.0,5.0,5.0,4.0
8157,5.0,4.0,6.0,7.0,4.0,4.0,6.0,6.0
8158,5.0,6.0,4.0,7.0,6.0,6.0,5.0,5.0
8159,5.0,6.0,6.0,5.0,5.0,6.0,6.0,7.0
8160,6.0,6.0,6.0,4.0,5.0,8.0,7.0,7.0
8161,6.0,5.0,4.0,5.0,5.0,5.0,5.0,8.0
8162,4.0,4.0,5.0,5.0,6.0,4.0,5.0,5.0
8163,6.0,5.0,4.0,6.0,5.0,5.0,7.0,3.0
8164,7.0,7.0,6.0,6.0,5.0,6.0,5.0,7.0
8165,4.0,4.0,4.0,5.0,5.0,5.0,2.0,5.0
8166,6.0,5.0,6.0,5.0,6.0,8.0,5.0,5.0
8167,4.0,4.0,4.0,6.0,4.0,5.0,6.0,6.0
8168,4.0,4.0,4.0,3.0,5.0,4.0,4.0,5.0
8169,6.0,5.0,6.0,6.0,7.0,4.0,6.0,5.0
8170,5.0,6.0,4.0,6.0,6.0,6.0,6.0,4.0
8171,4.0,5.0,4.0,6.0,4.0,6.0,8.0,7.0
8172,6.0,6.0,6.0,4.0,8.0,6.0,5.0,6.0
8173,4.0,4.0,5.0,6.0,6.0,4.0,4.0,5.0
8174,7.0,7.0,8.0,5.0,5.0,5.0,6.0,7.0
8175,6.0,6.0,5.0,8.0,5.0,8.0,7.0,6.0
8176,5.0,4.0,6.0,6.0,5.0,6.0,6.0,6.0
8177,3.0,4.0,4.0,4.0,7.0,5.0,5.0,6.0
8178,5.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0
8179,6.0,6.0,4.0,7.0,4.0,6.0,7.0,4.0
8180,6.0,4.0,6.0,5.0,6.0,5.0,6.0,5.0
8181,7.0,7.0,7.0,4.0,7.0,7.0,7.0,5.0
8182,7.0,7.0,7.0,7.0,4.0,5.0,5.0,7.0
8183,7.0,6.0,6.0,4.0,7.0,6.0,5.0,5.0
8184,5.0,6.0,6.0,6.0,5.0,3.0,5.0,5.0
8185,5.0,4.0,5.0,6.0,4.0,6.0,4.0,6.0
8186,5.0,7.0,7.0,6.0,5.0,5.0,5.0,5.0
8187,5.0,5.0,6.0,5.0,4.0,7.0,5.0,6.0
8188,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0
8189,6.0,7.0,6.0,5.0,6.0,6.0,6.0,5.0
8190,7.0,6.0,7.0,6.0,6.0,6.0,6.0,4.0
8191,6.0,7.0,8.0,6.0,5.0,4.0,4.0,5.0
8192,5.0,5.0,6.0,4.0,6.0,5.0,5.0,6.0
8193,5.0,5.0,5.0,5.0,5.0,7.0,6.0,6.0
8194,6.0,5.0,5.0,7.0,5.0,6.0,6.0,5.0
8195,6.0,5.0,5.0,6.0,4.0,5.0,6.0,7.0
8196,5.0,5.0,6.0,5.0,5.0,5.0,8.0,5.0
8197,6.0,6.0,7.0,6.0,5.0,6.0,6.0,6.0
8198,6.0,7.0,6.0,6.0,4.0,6.0,5.0,4.0
8199,6.0,6.0,6.0,6.0,7.0,6.0,5.0,5.0
8200,6.0,7.0,7.0,8.0,3.0,7.0,7.0,7.0
8201,5.0,6.0,5.0,6.0,5.0,6.0,6.0,5.0
8202,6.0,7.0,6.0,6.0,4.0,6.0,5.0,6.0
8203,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0
8204,7.0,6.0,6.0,6.0,6.0,7.0,5.0,6.0
8205,6.0,5.0,5.0,4.0,6.0,6.0,6.0,6.0
8206,6.0,5.0,5.0,6.0,4.0,6.0,5.0,6.0
8207,6.0,8.0,5.0,7.0,6.0,5.0,5.0,5.0
8208,4.0,3.0,4.0,5.0,6.0,3.0,5.0,6.0
8209,3.0,3.0,4.0,5.0,6.0,4.0,2.0,3.0
8210,5.0,6.0,5.0,7.0,5.0,7.0,6.0,5.0
8211,5.0,6.0,5.0,5.0,6.0,4.0,7.0,7.0
8212,4.0,4.0,6.0,6.0,6.0,3.0,5.0,4.0
8213,7.0,8.0,6.0,7.0,4.0,7.0,7.0,6.0
8214,5.0,5.0,4.0,6.0,5.0,5.0,3.0,6.0
8215,6.0,6.0,6.0,7.0,5.0,5.0,7.0,7.0
8216,5.0,6.0,4.0,5.0,7.0,5.0,5.0,4.0
8217,8.0,7.0,7.0,5.0,5.0,8.0,6.0,8.0
8218,3.0,4.0,4.0,5.0,6.0,5.0,5.0,7.0
8219,5.0,6.0,6.0,6.0,6.0,5.0,7.0,6.0
8220,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0
8221,7.0,8.0,6.0,6.0,6.0,6.0,6.0,5.0
8222,4.0,5.0,5.0,4.0,7.0,3.0,5.0,5.0
8223,6.0,7.0,6.0,6.0,4.0,6.0,6.0,6.0
8224,7.0,6.0,6.0,4.0,5.0,6.0,7.0,4.0
8225,6.0,5.0,5.0,5.0,6.0,5.0,8.0,4.0
8226,5.0,6.0,6.0,5.0,6.0,5.0,6.0,5.0
8227,4.0,5.0,5.0,7.0,5.0,6.0,5.0,4.0
8228,4.0,5.0,5.0,5.0,4.0,5.0,5.0,7.0
8229,6.0,7.0,6.0,5.0,7.0,6.0,6.0,7.0
8230,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0
8231,3.0,3.0,3.0,6.0,5.0,5.0,5.0,6.0
8232,6.0,7.0,7.0,4.0,7.0,5.0,6.0,6.0
8233,6.0,5.0,5.0,4.0,7.0,4.0,4.0,5.0
8234,4.0,5.0,4.0,6.0,6.0,3.0,5.0,4.0
8235,6.0,4.0,6.0,6.0,5.0,5.0,5.0,7.0
8236,4.0,4.0,6.0,6.0,5.0,5.0,5.0,4.0
8237,5.0,6.0,5.0,5.0,6.0,4.0,5.0,5.0
8238,6.0,7.0,5.0,5.0,6.0,7.0,6.0,7.0
8239,6.0,5.0,6.0,7.0,5.0,7.0,5.0,5.0
8240,6.0,6.0,6.0,7.0,7.0,6.0,4.0,7.0
8241,5.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0
8242,6.0,6.0,6.0,5.0,6.0,5.0,5.0,6.0
8243,5.0,6.0,6.0,6.0,4.0,6.0,5.0,5.0
8244,6.0,6.0,5.0,4.0,6.0,4.0,7.0,3.0
8245,6.0,7.0,6.0,6.0,5.0,6.0,7.0,6.0
8246,6.0,6.0,5.0,5.0,7.0,4.0,3.0,4.0
8247,5.0,5.0,4.0,4.0,7.0,6.0,6.0,5.0
8248,6.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0
8249,6.0,7.0,6.0,6.0,5.0,6.0,4.0,5.0
8250,6.0,6.0,6.0,5.0,7.0,3.0,5.0,5.0
8251,7.0,6.0,5.0,4.0,5.0,6.0,7.0,4.0
8252,6.0,6.0,5.0,4.0,8.0,4.0,5.0,5.0
8253,5.0,6.0,6.0,7.0,6.0,5.0,6.0,6.0
8254,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
8255,5.0,4.0,5.0,4.0,7.0,6.0,6.0,6.0
8256,7.0,5.0,5.0,7.0,5.0,6.0,3.0,5.0
8257,4.0,4.0,6.0,6.0,7.0,6.0,5.0,7.0
8258,5.0,5.0,4.0,6.0,6.0,5.0,7.0,4.0
8259,4.0,4.0,4.0,6.0,5.0,5.0,6.0,6.0
8260,6.0,6.0,5.0,5.0,7.0,5.0,5.0,4.0
8261,5.0,6.0,5.0,8.0,5.0,7.0,7.0,7.0
8262,7.0,7.0,5.0,6.0,4.0,6.0,6.0,5.0
8263,4.0,4.0,4.0,6.0,5.0,4.0,5.0,4.0
8264,5.0,5.0,5.0,4.0,6.0,5.0,4.0,4.0
8265,7.0,8.0,7.0,6.0,7.0,7.0,8.0,7.0
8266,6.0,6.0,5.0,6.0,4.0,6.0,5.0,7.0
8267,5.0,5.0,4.0,3.0,6.0,5.0,3.0,5.0
8268,5.0,5.0,6.0,6.0,3.0,5.0,7.0,6.0
8269,5.0,5.0,6.0,6.0,4.0,6.0,6.0,7.0
8270,6.0,7.0,7.0,6.0,4.0,5.0,6.0,6.0
8271,5.0,5.0,6.0,5.0,6.0,6.0,6.0,7.0
8272,4.0,4.0,3.0,7.0,6.0,5.0,6.0,5.0
8273,4.0,4.0,3.0,3.0,6.0,4.0,5.0,5.0
8274,7.0,6.0,6.0,5.0,6.0,5.0,6.0,4.0
8275,7.0,7.0,7.0,6.0,5.0,8.0,6.0,7.0
8276,5.0,5.0,6.0,6.0,4.0,6.0,6.0,4.0
8277,8.0,7.0,7.0,6.0,5.0,6.0,6.0,8.0
8278,5.0,6.0,5.0,5.0,5.0,6.0,5.0,6.0
8279,6.0,5.0,6.0,7.0,5.0,5.0,6.0,6.0
8280,5.0,5.0,6.0,6.0,5.0,5.0,6.0,5.0
8281,6.0,6.0,5.0,6.0,5.0,5.0,4.0,5.0
8282,6.0,6.0,6.0,6.0,4.0,6.0,7.0,6.0
8283,6.0,6.0,7.0,6.0,6.0,6.0,7.0,4.0
8284,7.0,7.0,7.0,5.0,8.0,6.0,6.0,6.0
8285,5.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0
8286,6.0,6.0,5.0,5.0,5.0,6.0,5.0,7.0
8287,5.0,6.0,6.0,5.0,7.0,5.0,6.0,6.0
8288,7.0,6.0,6.0,7.0,5.0,8.0,7.0,8.0
8289,5.0,6.0,6.0,5.0,6.0,4.0,6.0,6.0
8290,5.0,5.0,6.0,6.0,5.0,4.0,4.0,5.0
8291,4.0,3.0,4.0,5.0,7.0,5.0,6.0,6.0
8292,7.0,7.0,7.0,5.0,5.0,6.0,6.0,8.0
8293,6.0,6.0,4.0,7.0,5.0,5.0,5.0,8.0
8294,6.0,7.0,7.0,6.0,5.0,5.0,6.0,7.0
8295,4.0,4.0,4.0,6.0,5.0,5.0,5.0,6.0
8296,7.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0
8297,4.0,5.0,5.0,7.0,4.0,6.0,6.0,6.0
8298,5.0,5.0,4.0,5.0,6.0,5.0,6.0,4.0
8299,8.0,7.0,7.0,6.0,5.0,5.0,7.0,7.0
8300,6.0,7.0,7.0,6.0,4.0,8.0,7.0,6.0
8301,6.0,6.0,7.0,5.0,6.0,7.0,5.0,6.0
8302,7.0,7.0,6.0,6.0,6.0,7.0,6.0,7.0
8303,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0
8304,5.0,6.0,5.0,8.0,5.0,7.0,6.0,6.0
8305,5.0,4.0,5.0,6.0,5.0,5.0,6.0,6.0
8306,4.0,4.0,5.0,7.0,5.0,6.0,7.0,5.0
8307,6.0,5.0,5.0,5.0,7.0,6.0,4.0,5.0
8308,6.0,6.0,6.0,6.0,6.0,5.0,4.0,5.0
8309,6.0,6.0,6.0,6.0,5.0,7.0,7.0,7.0
8310,5.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0
8311,6.0,5.0,6.0,6.0,4.0,5.0,7.0,6.0
8312,4.0,4.0,4.0,7.0,4.0,5.0,3.0,5.0
8313,5.0,5.0,5.0,7.0,5.0,6.0,5.0,6.0
8314,5.0,6.0,6.0,5.0,6.0,5.0,5.0,5.0
8315,4.0,4.0,5.0,5.0,5.0,4.0,4.0,6.0
8316,5.0,5.0,6.0,6.0,4.0,5.0,6.0,6.0
8317,5.0,5.0,5.0,6.0,6.0,5.0,4.0,5.0
8318,6.0,7.0,6.0,5.0,7.0,5.0,5.0,5.0
8319,6.0,5.0,5.0,7.0,5.0,6.0,6.0,6.0
8320,5.0,5.0,5.0,5.0,6.0,6.0,7.0,6.0
8321,6.0,6.0,7.0,7.0,4.0,6.0,6.0,6.0
8322,5.0,5.0,6.0,6.0,7.0,4.0,6.0,5.0
8323,6.0,7.0,6.0,5.0,8.0,5.0,5.0,4.0
8324,5.0,5.0,6.0,5.0,4.0,6.0,6.0,6.0
8325,6.0,6.0,7.0,4.0,6.0,7.0,6.0,4.0
8326,3.0,2.0,4.0,7.0,6.0,5.0,6.0,2.0
8327,4.0,4.0,4.0,6.0,6.0,7.0,5.0,6.0
8328,4.0,5.0,6.0,6.0,5.0,5.0,4.0,4.0
8329,7.0,6.0,6.0,7.0,5.0,6.0,7.0,5.0
8330,6.0,7.0,7.0,6.0,6.0,8.0,7.0,6.0
8331,5.0,6.0,5.0,7.0,4.0,5.0,6.0,4.0
8332,7.0,7.0,7.0,8.0,3.0,7.0,5.0,5.0
8333,5.0,6.0,5.0,7.0,4.0,6.0,5.0,6.0
8334,5.0,5.0,7.0,3.0,7.0,5.0,6.0,6.0
8335,4.0,5.0,5.0,4.0,6.0,5.0,7.0,6.0
8336,6.0,5.0,6.0,5.0,6.0,7.0,6.0,5.0
8337,5.0,5.0,4.0,6.0,5.0,5.0,5.0,6.0
8338,4.0,4.0,6.0,5.0,5.0,6.0,6.0,6.0
8339,5.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0
8340,4.0,4.0,5.0,3.0,7.0,3.0,4.0,4.0
8341,4.0,5.0,6.0,4.0,6.0,5.0,5.0,4.0
8342,5.0,5.0,5.0,6.0,6.0,4.0,4.0,6.0
8343,6.0,6.0,7.0,5.0,6.0,7.0,3.0,4.0
8344,6.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0
8345,4.0,4.0,5.0,5.0,5.0,4.0,4.0,6.0
8346,5.0,6.0,7.0,6.0,5.0,6.0,4.0,6.0
8347,6.0,7.0,6.0,6.0,4.0,8.0,6.0,7.0
8348,5.0,5.0,4.0,5.0,6.0,5.0,4.0,5.0
8349,4.0,5.0,6.0,5.0,6.0,4.0,6.0,5.0
8350,5.0,5.0,5.0,5.0,5.0,4.0,5.0,6.0
8351,5.0,5.0,5.0,6.0,4.0,5.0,6.0,7.0
8352,6.0,5.0,6.0,4.0,6.0,5.0,5.0,5.0
8353,4.0,6.0,5.0,6.0,6.0,5.0,7.0,5.0
8354,5.0,5.0,6.0,6.0,6.0,6.0,4.0,5.0
8355,4.0,5.0,6.0,4.0,6.0,4.0,4.0,4.0
8356,5.0,5.0,5.0,6.0,4.0,6.0,5.0,5.0
8357,5.0,6.0,6.0,5.0,6.0,5.0,5.0,7.0
8358,6.0,7.0,6.0,4.0,4.0,7.0,6.0,5.0
8359,5.0,6.0,5.0,5.0,4.0,6.0,6.0,6.0
8360,4.0,4.0,4.0,6.0,6.0,3.0,4.0,5.0
8361,5.0,5.0,5.0,4.0,5.0,7.0,6.0,6.0
8362,5.0,4.0,5.0,6.0,5.0,6.0,6.0,5.0
8363,6.0,5.0,6.0,5.0,6.0,5.0,6.0,6.0
8364,4.0,4.0,5.0,6.0,6.0,5.0,5.0,5.0
8365,5.0,6.0,6.0,7.0,6.0,5.0,5.0,5.0
8366,7.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0
8367,8.0,7.0,7.0,5.0,7.0,6.0,6.0,6.0
8368,5.0,4.0,5.0,4.0,7.0,4.0,5.0,3.0
8369,3.0,3.0,5.0,5.0,5.0,5.0,7.0,5.0
8370,5.0,5.0,5.0,5.0,6.0,4.0,4.0,4.0
8371,7.0,7.0,6.0,8.0,5.0,6.0,8.0,7.0
8372,6.0,7.0,7.0,6.0,5.0,6.0,6.0,5.0
8373,5.0,3.0,4.0,5.0,6.0,3.0,5.0,6.0
8374,4.0,3.0,5.0,6.0,5.0,5.0,5.0,6.0
8375,7.0,6.0,6.0,5.0,6.0,6.0,8.0,5.0
8376,3.0,2.0,3.0,5.0,6.0,3.0,5.0,5.0
8377,7.0,6.0,6.0,4.0,8.0,6.0,6.0,6.0
8378,5.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0
8379,6.0,6.0,7.0,7.0,3.0,6.0,6.0,7.0
8380,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0
8381,5.0,4.0,6.0,4.0,6.0,3.0,4.0,6.0
8382,7.0,8.0,6.0,4.0,6.0,5.0,5.0,6.0
8383,4.0,5.0,5.0,7.0,5.0,5.0,6.0,5.0
8384,6.0,7.0,6.0,7.0,5.0,7.0,6.0,6.0
8385,6.0,6.0,6.0,5.0,6.0,6.0,4.0,6.0
8386,5.0,6.0,5.0,8.0,5.0,5.0,6.0,6.0
8387,7.0,6.0,6.0,8.0,4.0,7.0,5.0,4.0
8388,6.0,6.0,6.0,5.0,6.0,7.0,5.0,7.0
8389,6.0,6.0,4.0,6.0,6.0,6.0,6.0,5.0
8390,4.0,5.0,5.0,7.0,5.0,4.0,4.0,5.0
8391,6.0,5.0,7.0,6.0,5.0,5.0,7.0,6.0
8392,7.0,7.0,5.0,6.0,5.0,6.0,6.0,7.0
8393,5.0,5.0,6.0,6.0,5.0,5.0,7.0,6.0
8394,6.0,6.0,4.0,6.0,4.0,8.0,6.0,6.0
8395,5.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0
8396,4.0,4.0,6.0,6.0,6.0,4.0,4.0,5.0
8397,7.0,7.0,6.0,5.0,6.0,6.0,5.0,5.0
8398,6.0,6.0,7.0,7.0,3.0,7.0,7.0,5.0
8399,8.0,8.0,7.0,7.0,4.0,8.0,7.0,8.0
8400,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0
8401,5.0,6.0,5.0,6.0,5.0,7.0,7.0,5.0
8402,7.0,7.0,7.0,7.0,6.0,7.0,8.0,6.0
8403,4.0,4.0,5.0,7.0,4.0,4.0,5.0,7.0
8404,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0
8405,4.0,4.0,5.0,7.0,5.0,4.0,4.0,5.0
8406,6.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0
8407,6.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0
8408,6.0,7.0,8.0,7.0,3.0,7.0,7.0,7.0
8409,5.0,4.0,7.0,5.0,6.0,6.0,6.0,6.0
8410,8.0,8.0,7.0,7.0,4.0,7.0,7.0,6.0
8411,6.0,6.0,5.0,6.0,5.0,7.0,7.0,6.0
8412,6.0,5.0,7.0,6.0,6.0,7.0,6.0,5.0
8413,5.0,5.0,5.0,4.0,6.0,4.0,6.0,6.0
8414,7.0,7.0,8.0,5.0,4.0,6.0,6.0,7.0
8415,6.0,5.0,5.0,4.0,5.0,6.0,6.0,7.0
8416,5.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0
8417,5.0,5.0,5.0,6.0,5.0,5.0,6.0,5.0
8418,5.0,4.0,4.0,6.0,7.0,7.0,5.0,6.0
8419,6.0,6.0,6.0,7.0,5.0,7.0,5.0,7.0
8420,5.0,6.0,7.0,7.0,6.0,5.0,7.0,5.0
8421,5.0,5.0,6.0,6.0,5.0,5.0,7.0,5.0
8422,5.0,5.0,5.0,5.0,6.0,4.0,4.0,5.0
8423,7.0,7.0,6.0,5.0,6.0,5.0,5.0,4.0
8424,6.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0
8425,7.0,8.0,8.0,6.0,5.0,6.0,5.0,6.0
8426,5.0,6.0,5.0,5.0,6.0,4.0,4.0,3.0
8427,6.0,6.0,7.0,3.0,5.0,5.0,6.0,6.0
8428,6.0,5.0,6.0,6.0,4.0,5.0,4.0,5.0
8429,7.0,7.0,6.0,6.0,4.0,6.0,7.0,5.0
8430,6.0,6.0,4.0,4.0,6.0,5.0,6.0,6.0
8431,6.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0
8432,6.0,6.0,6.0,6.0,7.0,6.0,4.0,5.0
8433,4.0,4.0,4.0,6.0,7.0,3.0,5.0,4.0
8434,7.0,6.0,6.0,6.0,4.0,7.0,7.0,5.0
8435,4.0,4.0,5.0,6.0,5.0,4.0,5.0,4.0
8436,6.0,6.0,6.0,5.0,6.0,6.0,6.0,7.0
8437,6.0,6.0,6.0,6.0,5.0,6.0,7.0,5.0
8438,6.0,4.0,5.0,5.0,6.0,3.0,4.0,6.0
8439,5.0,6.0,6.0,3.0,6.0,5.0,4.0,4.0
8440,6.0,5.0,6.0,6.0,4.0,6.0,5.0,6.0
8441,4.0,4.0,5.0,5.0,6.0,4.0,6.0,4.0
8442,6.0,6.0,6.0,5.0,5.0,5.0,4.0,5.0
8443,4.0,4.0,5.0,4.0,7.0,4.0,6.0,4.0
8444,5.0,5.0,6.0,6.0,7.0,5.0,6.0,6.0
8445,5.0,6.0,4.0,7.0,4.0,7.0,6.0,5.0
8446,5.0,6.0,6.0,7.0,5.0,5.0,4.0,5.0
8447,4.0,5.0,4.0,5.0,5.0,6.0,5.0,5.0
8448,5.0,5.0,6.0,3.0,7.0,5.0,4.0,5.0
8449,7.0,6.0,6.0,4.0,7.0,4.0,5.0,3.0
8450,4.0,5.0,6.0,5.0,5.0,6.0,4.0,5.0
8451,6.0,6.0,6.0,5.0,5.0,6.0,7.0,6.0
8452,5.0,4.0,5.0,3.0,6.0,4.0,4.0,5.0
8453,6.0,5.0,6.0,6.0,5.0,4.0,6.0,7.0
8454,6.0,5.0,6.0,4.0,6.0,5.0,5.0,8.0
8455,7.0,7.0,8.0,4.0,6.0,6.0,5.0,6.0
8456,6.0,6.0,5.0,5.0,7.0,4.0,6.0,6.0
8457,4.0,5.0,4.0,4.0,7.0,4.0,5.0,5.0
8458,6.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0
8459,6.0,7.0,7.0,7.0,5.0,7.0,5.0,6.0
8460,6.0,8.0,6.0,7.0,5.0,5.0,7.0,5.0
8461,4.0,5.0,4.0,5.0,5.0,6.0,5.0,5.0
8462,5.0,5.0,6.0,6.0,5.0,4.0,6.0,6.0
8463,4.0,4.0,4.0,6.0,4.0,6.0,5.0,7.0
8464,5.0,5.0,5.0,5.0,6.0,7.0,5.0,6.0
8465,7.0,6.0,7.0,8.0,5.0,5.0,5.0,5.0
8466,5.0,6.0,5.0,5.0,8.0,3.0,4.0,3.0
8467,7.0,8.0,6.0,5.0,5.0,5.0,6.0,7.0
8468,5.0,5.0,6.0,6.0,4.0,6.0,5.0,6.0
8469,5.0,6.0,5.0,8.0,3.0,7.0,7.0,7.0
8470,7.0,6.0,5.0,6.0,5.0,6.0,8.0,7.0
8471,6.0,7.0,7.0,4.0,7.0,4.0,6.0,4.0
8472,6.0,7.0,8.0,3.0,7.0,6.0,5.0,5.0
8473,3.0,4.0,3.0,6.0,4.0,6.0,5.0,5.0
8474,5.0,7.0,4.0,5.0,5.0,7.0,6.0,6.0
8475,6.0,7.0,7.0,6.0,3.0,7.0,6.0,7.0
8476,6.0,7.0,7.0,6.0,3.0,6.0,7.0,7.0
8477,4.0,5.0,6.0,7.0,5.0,5.0,6.0,4.0
8478,7.0,6.0,8.0,5.0,7.0,4.0,4.0,6.0
8479,6.0,6.0,5.0,8.0,4.0,8.0,6.0,8.0
8480,6.0,5.0,5.0,6.0,4.0,5.0,7.0,5.0
8481,7.0,6.0,4.0,6.0,5.0,7.0,6.0,8.0
8482,6.0,5.0,7.0,6.0,5.0,5.0,5.0,6.0
8483,6.0,5.0,6.0,7.0,4.0,4.0,5.0,6.0
8484,4.0,4.0,5.0,8.0,4.0,7.0,7.0,6.0
8485,7.0,5.0,5.0,6.0,3.0,7.0,7.0,5.0
8486,7.0,7.0,6.0,6.0,5.0,7.0,6.0,6.0
8487,7.0,8.0,7.0,5.0,6.0,7.0,6.0,5.0
8488,5.0,5.0,5.0,4.0,6.0,5.0,4.0,4.0
8489,5.0,6.0,6.0,5.0,6.0,5.0,5.0,5.0
8490,6.0,5.0,4.0,6.0,5.0,5.0,6.0,5.0
8491,6.0,6.0,6.0,5.0,6.0,6.0,6.0,4.0
8492,5.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0
8493,6.0,6.0,6.0,6.0,3.0,8.0,7.0,6.0
8494,5.0,5.0,5.0,6.0,7.0,7.0,5.0,5.0
8495,3.0,4.0,4.0,5.0,8.0,4.0,5.0,5.0
8496,5.0,5.0,6.0,7.0,6.0,5.0,5.0,6.0
8497,7.0,7.0,7.0,7.0,5.0,6.0,5.0,6.0
8498,6.0,5.0,6.0,4.0,7.0,5.0,5.0,4.0
8499,6.0,6.0,5.0,6.0,5.0,6.0,4.0,6.0
8500,7.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0
8501,6.0,5.0,5.0,5.0,5.0,7.0,6.0,5.0
8502,6.0,6.0,5.0,4.0,6.0,6.0,5.0,6.0
8503,7.0,7.0,6.0,5.0,7.0,5.0,5.0,4.0
8504,5.0,5.0,5.0,5.0,6.0,5.0,4.0,3.0
8505,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0
8506,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0
8507,4.0,6.0,4.0,3.0,6.0,5.0,6.0,6.0
8508,6.0,7.0,6.0,4.0,5.0,6.0,4.0,6.0
